Examinee id    Item id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
225,0,2,0,0,2,2,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,1,2,0,2,0,2,0,0,2,0,2,0,0,0,0,2,2,0,2,2,0,0,0,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,0,1,1,0,0,0,2,1,0,1,2,2,1,2,0,1,2,2,2,2,0,2,0,0,0,1
226,2,0,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,0,1,2,2,0,0,2,0,0,2,0,2,2,0,2,2,1,2,2,2,0,2,1,2,2,2,0,2,2,2,1,0,2,2,0,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,1
227,0,2,1,0,0,0,2,0,2,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,2,2,2,0,1,2,0,0,2,1,0,0,2,1,1,1,0,0,1,1,2,2,2,2,1,2,1,1,1,0,0,1,1,2,0,0,2,1,1,0,1,2,1,0,1,1,1,2,2
228,0,2,2,0,2,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,2,2,0,0,2,2,2,0,0,0,0,2,2,0,0,0,1,2,2,2,0,2,2,2,1,2,1,1,0,2,2,2,2,2,0,1,2,2,2,2,0,2,1,1,0,2,1,0,2,2,2,2,0,0,0,2,0
229,2,0,2,0,2,0,1,1,0,0,2,0,0,0,2,2,2,0,0,0,0,0,2,1,0,2,2,0,0,2,1,0,0,0,0,0,2,0,0,0,2,0,0,0,2,1,2,0,0,0,2,1,2,0,0,0,1,1,2,0,2,1,2,0,2,0,2,0,1,2,2,2,0,2,2,2,1,2,2,1,2,0,1,2,2,2,0,1,2,1
230,0,0,0,2,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,2,2,2,0,0,0,0,1,2,0,0,2,2,2,0,2,0,2,2,0,0,2,1,0,0,0,0,1,2,2,1,2,1,0,2,0,0,2,1,2,2,1,2,0,2,2,2,2,2,2,2,1,2,2,0,1,0,0,1,2,2,0,1,2,1
231,0,2,0,2,0,1,0,2,0,2,0,0,0,2,0,2,0,0,2,1,0,0,0,1,0,2,0,2,0,2,0,0,1,0,0,0,0,2,2,0,0,2,0,0,2,0,0,2,0,2,2,1,2,2,0,2,1,0,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,0,2,2,2,2,2,1,2,2,2,0,1,2,0,0,2,2
232,0,0,0,0,2,0,2,0,2,0,0,2,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,2,0,1,2,1,0,0,0,1,2,2,2,0,2,1,2,2,0,2,2,1,2,2,2,0,2,2,2,0,2,2,0,2,2,0,2,1,0,2,1,0,1,1,2,2,1,2,2,2,0,0,0,1
233,0,2,2,0,0,0,0,1,1,2,2,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,2,2,0,2,1,0,2,2,2,1,2,1,0,0,1,1,0,0,2,2,2,0,2,2,2,0,2,2,2,1,0,2,0,2,0,2,2,2,2,2,1,2,2
234,0,0,0,0,0,1,0,2,0,2,2,0,2,0,0,0,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,1,0,0,0,2,2,2,1,0,2,2,0,2,1,0,0,0,0,2,2,2,2,0,2,2,2,1,2,2,0,2,0,2,2,1,2,0,0,2,2,0,2,0,1,1,2,2,1,1,0,2,1,2,0,1,1,0,2
235,0,0,2,2,2,0,0,2,0,0,2,2,0,1,2,0,0,0,2,0,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,2,0,2,1,2,2,2,0,2,0,0,0,1,2,2,0,1,2,1,1,2,1,2,1,2,2,2,2,2,2,0,2,2,2,2,0,2,0,0,1,0,2,1,2,2
236,2,2,2,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,1,2,0,1,2,0,0,0,0,2,0,2,0,0,2,0,1,2,0,2,2,2,1,2,2,1,2,2,2,2,2,0,0,2,2,0,0,0,0,2,2,2,1,2,2,2,2,2,0,1,2,0,2,2,0,2,2
237,2,0,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,2,1,2,0,0,0,0,2,2,2,0,0,1,1,0,0,0,0,0,0,0,2,2,0,2,0,0,2,1,2,0,2,0,2,1,2,2,2,1,2,2,1,0,0,2,0,1,2,2,0,2,1,2,2,2,2,2,1,2,0,2,2,0,2,1,2,0,2,1,2,0,0,0
238,2,2,0,0,0,2,0,0,2,2,0,0,0,1,0,2,0,2,0,2,0,1,0,2,0,0,0,0,2,2,1,0,2,2,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,2,2,0,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,0,1,0,0,2,2,1,2,0,2,0,2,2,2,0,1,2,0
239,2,2,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,2,2,0,0,2,0,0,0,0,1,2,0,2,0,2,0,0,2,2,0,2,0,0,0,0,0,2,2,2,2,1,1,2,2,2,2,1,1,0,1,0,2,2,2,1,2,0,1,0,2,1,0,2,2,2,0,0,2,0,2,1,1,2,0,2,1,0,2,1
240,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,1,0,0,2,2,0,2,1,0,0,0,1,1,1,2,2,0,2,0,2,0,1,0,2,1,2,2,2,2,2,2,2,2,0,1,2,0,0,1,2,2,2,2,2,2,0,2,2,0,0,2,2,1,0,1,0,0,2,2,2,1,0,2
241,0,2,0,0,0,0,0,0,2,0,0,2,2,0,1,0,2,0,1,2,0,1,0,2,2,2,0,0,1,2,2,2,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2,2,1,0,1,0,2,2,2,2,0,2,0,2,2,2,0,2,2,0,2,1,0,2,2,2,0,1,2,2,0,1,2,2,2,1,0,1,1,1,2
242,0,0,0,2,0,0,0,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,2,2,0,0,2,0,2,2,1,0,2,2,2,0,2,2,1,2,1,2,0,2,2,2,1,0,1,2,1,2,1,2,2,1,0,2,0,1,0,1,0,0,2,1,1,0,2
243,2,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,1,0,2,2,2,0,2,0,0,2,2,0,0,0,0,2,0,0,2,1,2,2,2,2,0,1,0,2,2,2,0,0,2,0,0,2,2,2,1,2,1,2,2,2,2,2,0,1,2,2,2,0,1,2,2
244,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,0,2,2,2,2,2,0,2,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,1,0,0,2,0,2,0,2,1,0,2,1,1,0,2,2,0,2,2,0,2,2,2,2,1,2,2,2,2,0,0,1,2,2,1,0,1,1,2,1,2,1,0,0,1
245,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,2,0,0,0,2,0,1,0,0,0,2,2,2,0,0,1,2,0,0,2,1,2,0,0,0,2,0,0,0,2,0,1,2,1,2,1,2,2,2,1,2,2,2,0,1,2,2,1,0,2,1,1,0,0,2,2,0,1,2,0,1,2,1,2,0,2,2,0,1,0,0
246,0,2,0,0,1,2,2,0,0,0,0,2,1,0,0,2,0,0,2,0,2,0,0,1,2,2,2,0,0,1,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,2,2,2,0,0,2,2,2,2,2,1,2,2,0,0,2,2,1,2,2,0,1,0,2,0,2,2,2,2,0,2,2,2,0,0,2,2,1
247,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,0,2,0,0,2,0,0,1,2,2,0,2,0,1,0,2,0,0,2,2,0,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,1,1,0,2,0,1,2,2,2,2,2,0,1,2,1,2,0,2,2,2,2,0,2,2,1,2,0,0,0,0,1,0,1
248,0,0,0,0,2,2,2,1,2,0,0,0,0,0,1,2,2,0,0,1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,2,0,2,2,2,0,0,1,0,2,2,2,1,1,2,0,2,2,1,2,0,1,2,1,2,0,0,2,2,2,2,1,0,0,0,0,2,1,1,1,2,0,2,1,1,1,1
249,0,2,2,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,1,0,0,0,0,2,2,0,2,0,0,1,0,1,2,2,2,2,0,2,0,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,0,2,2,2,2,2
250,0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,2,1,2,2,0,2,2,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,2,0,0,2,0,2,2,0,1,2,0,2,2,0,2,2,2,1,0,2,2,2,2,0,0,1,1,2,1,2,2,1,1,1,2,2,1,2,1,2,0,0,1,0,0,2,2
251,2,0,0,2,2,1,0,2,0,2,2,0,0,0,2,0,0,2,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,1,2,0,2,2,0,2,0,0,0,0,0,1,2,2,2,0,2,2,0,2,2,0,2,0,1,1,0,2,0,1,2,2,2,2,2,0,1,2,0,0,2,1,2,2,2,2,2,1,1,1
252,0,0,0,2,1,2,0,0,0,2,0,0,0,2,0,0,0,1,2,1,0,0,0,0,2,2,0,0,1,0,1,0,2,2,0,0,2,0,2,1,2,0,2,0,0,2,0,0,0,0,2,2,2,2,0,2,1,1,0,0,0,2,2,1,2,2,2,0,1,2,2,1,2,0,2,1,1,2,0,2,0,2,0,2,2,2,2,1,2,0
253,0,2,2,0,0,0,0,0,2,2,2,0,1,1,0,2,2,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,1,1,0,0,0,1,0,1,0,2,0,1,1,0,1,0,0,2,1,1,2,2,2,0,2,1,2,2
254,2,0,1,2,0,0,0,0,2,0,2,2,2,0,0,2,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,1,2,1,0,0,0,2,2,2,0,0,2,0,0,0,0,2,0,0,2,2,2,0,0,0,0,2,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,1,2,1,0,2,2,1,2,2,2,2,0,2,0
255,2,2,2,0,0,0,2,0,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,2,0,1,0,1,0,0,2,2,2,1,0,0,1,2,2,0,0,2,2,2,2,1,2,0,2,0,0,2,2,2,0,1,1,2,2,2,2,2,0,2,2,1,2,2,1
256,2,0,2,0,2,2,2,2,2,0,2,0,0,0,0,0,2,0,2,0,2,0,1,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,2,2,1,0,1,2,2,2,1,0,2,1,1,1,2,1,0,0,1,2,2,2,0,1,0,1
257,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,2,0,2,1,0,1,0,2,2,0,2,2,0,0,2,0,0,0,0,2,0,0,0,2,1,0,2,0,0,2,2,2,2,2,0,2,2,2,2,0,2,1,0,2,1,1,1,2,0,1,1,2,1,0,1,2,2,0,2,2,1,2,0
258,0,0,0,2,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,1,2,0,2,0,1,2,2,2,0,0,1,2,2,0,2,0,1,2,2,2,0,2,1,0,2,2,2,1,0,2,2,0,2,2,2,1,2,2,1,0,1,2,2,2,2,0,2,2,0
259,0,0,2,0,0,2,0,0,2,0,2,2,0,1,0,0,2,2,2,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,1,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,0,1,2,2,1,2,2,2,0,2,2,2,0,0,0,2,2,1,0,2,2,2,1,1,1,0,2,2,1,2,1,0,1,2,0,0,1,2,2
260,0,2,2,0,2,0,0,0,2,2,0,0,0,2,2,0,2,0,0,2,0,0,2,0,2,0,0,2,1,2,2,2,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,2,2,2,2,2,0,1,2,2,2,0,2,1,2,2,2,2,0,1,2,2,0,0,0,2,1,0,2,1,1,2,2,2,0,2,2,0,2,1
261,0,0,0,0,0,1,2,0,2,2,2,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,1,2,0,2,2,0,1,0,2,0,2,2,0,0,0,2,0,0,2,2,1,0,2,2,1,0,2,0,2,0,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,0,2,2,0,1,1,2,1
262,2,2,0,2,0,0,0,1,0,2,0,2,0,0,2,2,0,0,0,1,0,1,2,0,0,0,0,2,0,2,1,0,2,0,0,0,0,0,0,2,0,2,0,2,2,0,0,2,0,0,1,2,0,2,2,2,2,0,1,2,2,1,2,2,2,2,1,2,1,0,0,2,2,0,2,2,1,1,2,1,2,0,1,0,1,0,2,0,2,0
263,1,0,2,2,0,0,0,2,2,0,0,2,2,0,0,2,0,0,1,0,1,2,2,0,2,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,2,2,2,2,0,0,2,2,2,2,1,2,2,1,2,2,2,2,1,0,2,1,1,2,2,0,2,1,0,1,1,0
264,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,1,0,0,0,0,1,1,1,0,0,0,1,0,2,1,2,0,2,0,0,0,2,2,0,2,0,0,1,0,1,2,0,2,2,2,2,2,2,0,2,2,2,2,2,0,0,1,2,1,2,2,2,2,2,1,0,0,0,2,1,2,1,2,0,0,2,2,1,0,2
265,2,0,0,0,0,0,2,0,0,2,0,0,0,2,2,2,2,2,0,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2,2,2,2,0,1,2,0,0,0,2,0,2,0,2,0,0,2,2,2,0,2,2,2,2,2,2,2,1,0,2,0,2,2,2,2,0,2,2,2,2,2,2,0,1,2,2,0,2,2
266,0,2,0,1,0,0,0,2,0,2,0,2,2,0,2,2,0,0,0,1,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,0,2,1,2,0,0,0,0,0,1,2,2,2,1,2,2,2,2,1,1,1,2,2,0,0,2,2,0,1,1,2,1,2,1,0,2,1,2,1,0,2,2
267,0,2,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,2,2,0,2,1,0,0,0,2,2,0,0,2,0,2,0,0,2,2,0,0,2,0,1,1,1,2,2,2,0,2,2,0,2,2,2,2,2,2,0,1,0,0,2,0,2,2,2,2,2,2,1,2,1,0,2,2,2,0,2,0,2
268,0,0,1,0,1,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,2,2,1,2,0,0,0,0,0,0,0,2,2,2,2,0,0,2,0,2,0,0,0,0,0,2,0,2,2,2,1,0,2,0,2,2,1,2,0,2,2,2,2,2,2,2,2,0,0,2,1,2,0,2,2,0,2,2,1,2,0,1,2,2,0,1,2,0,2
269,0,0,0,2,0,0,0,2,0,0,0,2,0,1,0,0,2,1,2,1,1,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,2,0,2,0,0,2,0,2,0,1,2,0,0,1,1,0,0,2,1,0,2,2,2,2,1,2,1,2,2,0,0,0,1,0,2,2,0,0,2,2,2,2,2,1,1,1,2,2,1,1,0,1,1
270,0,0,0,1,0,2,0,0,2,2,0,2,0,0,2,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,2,0,0,0,2,0,2,0,2,0,2,0,2,2,0,2,2,2,2,2,2,0,0,2,2,1,1,2,0,2,2,2,0,2,1,1,2,1,2,2,2,0,2,0,2,0,2,1,2,2,1,0,0,0,2,1
271,2,2,0,2,2,2,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,1,2,2,2,2,0,2,2,0,0,0,0,0,0,1,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,1,2,0,2,2,0,2,2,0,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,0,0,2,1,2,2,0,0,2,2,2,0
272,0,0,2,0,2,0,0,2,2,0,0,2,0,2,0,2,2,0,0,2,0,0,2,0,0,0,0,2,2,0,2,0,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,2,0,1,2,1,0,2,0,2,1,1,2,0,2,0,2,2,0,0,2,0,1,2,2,2,2,1,2,2,2,2,2,2,1,0,2,0,2,2,2,2,2,0
273,0,0,2,2,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,2,0,1,2,2,0,0,0,2,0,2,0,2,2,0,1,0,0,2,2,1,2,1,0,0,2,1,1,2,2,0,0,2,1,2,1,1,0,1,0,2,2,2,1,2,1,2,1,2,1,0,0,1,1,2,0,0,1,2,2
274,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,1,2,0,0,0,2,2,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,2,1,2,0,2,0,2,2,2,0,2,2,2,2,2,2,1,2,2,0,2,0,2,2,1,0,0,2,0,2,2,2,1,2,0
275,2,0,2,0,1,2,0,1,2,2,0,0,0,2,0,2,0,0,2,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,2,0,0,2,2,2,1,2,2,2,1,0,2,2,2,1,0,0,0,0,2,1,1,1,2,0,0,1,1,1,2,2,2,1,0,1,0,2,0,2,1,1,2,2
276,0,2,0,2,0,0,2,2,0,0,0,2,2,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,2,0,2,0,2,2,0,0,2,2,0,0,2,2,2,0,0,0,1,1,2,1,2,1,0,0,2,1,0,2,2,2,0,2,1,1,0,1,1,0,1,1,2,1,1,2,0,2,1,2,1,2
277,0,0,2,0,2,0,0,2,2,0,0,2,0,0,2,0,2,1,2,0,0,0,2,1,0,2,2,0,0,0,0,2,0,2,0,1,2,0,0,0,0,2,0,0,2,0,0,0,1,0,2,2,1,2,2,2,2,0,2,2,2,0,1,1,1,2,1,2,1,0,0,2,2,0,2,2,2,0,2,2,0,0,2,0,2,0,2,1,2,2
278,0,0,2,2,0,2,0,2,0,2,0,2,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,2,2,2,2,0,2,0,1,0,0,1,2,2,2,0,2,2,2,2,2,1,2,0,2,2,1,0,1,0,2,0,2,1,2,1,1,1,2,1,0,1,0,2,1,0,1,1,0,2
279,0,2,0,2,0,2,2,2,0,0,2,1,0,0,2,0,0,1,0,0,2,1,2,0,0,2,0,2,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,2,2,1,2,1,2,2,0,2,2,0,2,2,0,2,1,1,2,1,2,2,1,1,0,0,1,0,1,1,2,0,1,2,2,2,0,0
280,0,0,2,2,0,2,0,0,1,0,0,1,0,0,0,2,2,0,2,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,2,2,1,2,1,2,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2,2,2,0,2,0,2,2,2,1,0,0,0,2,2,1,1,1,2,2,1,2,1,1,0,2,0,1,2,2,2
281,1,0,0,0,0,0,0,2,2,0,2,0,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,2,1,2,0,0,2,0,0,1,2,1,2,2,0,0,0,0,2,2,0,0,0,2,2,1,1,2,2,1,2,2,0,2,0,0,2,1,2,0,1,1,1,1,2,2,2,1,2,0,0,1,0,1,1,1,1,0,2,2,2,1,0,0
282,0,0,0,0,1,0,2,2,2,0,0,2,0,2,0,0,2,0,2,1,0,2,2,0,1,0,2,0,0,1,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,2,0,0,1,0,2,2,2,2,0,0,2,1,2,1,1,2,2,2,0,1,0,1,2,2,1,2,2,0,2,2,1,2,1,2,2
283,0,0,2,0,0,0,2,0,1,2,0,0,2,2,0,0,0,1,2,0,2,0,2,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,1,2,1,0,0,0,2,0,0,0,2,2,0,1,0,2,0,2,2,1,2,2,2,0,2,2,2,1,2,2,1,2,2,2,2,0,2,1,0,2,0,0,0,2,1,2,0,2,1,1,2,2
284,0,1,1,2,2,0,0,2,0,2,2,0,0,1,0,0,2,2,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,2,1,0,0,0,2,2,2,0,2,2,2,1,2,0,0,1,2,1,2,0,2,2,0,0,1,2,1,2,2,2,2,2,2,2,1,2,1,0,2,2,0,0,0,2,1
285,0,2,0,0,0,1,0,0,1,0,2,2,2,0,0,0,2,0,0,0,2,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,2,2,0,2,2,0,2,2,1,1,0,2,2,2,1,0,2,2,1,1,1,1,0,1,2,1,2,1,1,1,0,0,0,0,1,1,1,2,0,1,1,2,0,2,0,1,1
286,0,2,0,0,0,0,0,2,2,0,2,0,2,0,1,0,0,0,0,1,2,2,0,2,2,2,2,2,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,2,0,2,2,2,2,0,2,1,2,0,2,0,2,1,2,2,2,2,2,1,0,2,2,2,1,1,2,2,0,0,1,2,1,0,0,2,1,0,1,2,0
287,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,1,2,2,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,2,2,0,0,0,2,0,0,2,0,1,0,2,2,2,2,1,2,0,1,0,2,2,2,2,1,0,2,1,1,1,2,0,0,1,0,0,1,1,2,2,1,1,2,1,1,0,0,1,2,0,1
288,0,0,0,0,0,2,2,0,0,2,2,0,2,0,0,0,0,0,2,0,2,0,2,0,2,2,0,0,0,0,2,0,2,0,0,1,0,2,2,0,0,0,2,2,1,0,0,2,0,2,2,1,0,2,1,2,0,0,2,2,2,0,0,2,2,0,1,2,1,2,2,2,2,1,0,0,2,2,1,1,0,1,2,0,2,2,2,1,2,1
289,0,2,0,2,2,2,0,2,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,2,0,0,0,2,0,0,2,0,2,2,0,0,1,2,0,2,2,2,2,2,2,2,0,1,2,2,0,2,2,2,0,0,0,0,2,2,2,2,2,0,2,2,2,2,2,2,1,0,2,2,2,2,0,0,2
290,0,0,1,2,1,0,0,0,2,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,2,2,2,1,0,2,0,0,1,0,0,0,0,0,2,0,0,2,0,0,2,2,0,0,2,1,2,0,0,2,2,1,1,1,2,0,1,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,0,0,1,0,1,0,0,0,1,2,2,2
291,2,2,0,0,0,0,0,1,2,0,0,2,0,2,2,0,0,0,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,2,0,2,2,0,2,0,2,2,2,1,1,2,2,2,0,2,0,2,2,2,1,2,1,2,2,0,2,2,2,1,1,0,0,1,2,0,2,0,0,1,0,2,2,1
292,2,0,0,0,0,0,0,2,2,0,2,0,1,0,2,2,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,2,2,2,0,2,0,0,2,0,0,1,1,0,0,1,1,1,1,2,2,0,1,0,2,2,1,2,2,1,1,1,1,1,0,0,1,2,0,0,1,0,1,1,1,1,1,0,1,2,2
293,0,0,2,0,0,1,2,2,2,0,0,0,0,2,0,0,0,0,0,2,1,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0,2,2,2,0,2,0,2,2,0,0,2,2,0,0,2,2,1,1,2,0,2,1,2,2,0,1,2,2,2,2,1,1,2,2,2,2,0,2,0,0,2,2,1,2,0,0,1,1,0,1
294,0,2,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,2,1,0,0,1,0,1,2,1,2,2,2,0,0,2,0,0,0,0,0,0,2,2,0,2,1,0,2,2,1,2,2,2,0,2,2,2,0,2,2,2,1,2,2,1,1,1,1,0,2,0,1,2,0,0,0,2,1,2,1,0,2,0,0,1,1,2,2
295,0,0,0,0,0,2,0,0,0,2,0,2,0,0,2,2,0,0,0,0,2,2,0,0,2,0,2,0,0,0,1,0,1,2,2,2,0,0,1,0,2,0,2,0,0,1,2,0,2,0,2,1,0,2,0,0,0,0,2,2,2,0,1,0,2,2,2,2,1,2,2,2,2,1,0,2,0,2,2,1,2,2,1,0,2,2,1,2,2,2
296,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,2,0,2,1,0,2,0,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2,2,1,1,1,2,2,2,2,2,1,0,0,2,0,2,1,2,0,0,2,2,0,0,1,2,1,2,0,2,0,2,2,2,1,1,1,0,2,2,2,2,1
297,2,0,2,2,2,2,0,2,1,0,2,2,0,0,2,2,2,1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,2,1,2,2,2,1,2,0,2,2,1,0,2,2,0,0,2,2,0,2,0,0,0,2,1,2,2,2,1,1,2,1,0,1,2,2,1,2,1,0
298,2,2,2,0,0,0,2,2,0,0,0,0,0,0,2,2,2,2,0,0,2,0,2,0,0,0,2,0,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,0,2,0,0,0,2,1,0,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,0,1,0,2,2,0,2,1,1,2,2,1,2,2,2,2,2,2,2,2,0,2
299,0,0,2,2,2,0,2,0,2,2,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,2,2,0,2,0,0,2,0,1,0,0,0,0,2,0,0,2,0,1,0,2,2,0,0,0,2,2,1,2,2,2,2,2,1,2,1,2,2,0,0,2,2,2,1,0,0,2,2,1,2,2,0,1,2,0,1,2,0,0,2,1,2,2,0,0
